管理者種別番号,鉄道駅通し番号,鉄道駅内トイレ通し番号,鉄道会社名,路線名,鉄道駅名,都道府県,市区町村・番地,ビル建物名,トイレ名,設置フロア,経度,緯度,座標系,性別の分け,トイレへの誘導路として点字ブロックを敷設している,トイレの位置等を音声で案内している,戸の形式,車椅子が出入りできる（出入口の有効幅員80cm以上）,車椅子が転回できる（直径150cm以上の円が内接できる）,便座に背もたれがある,便座に手すりがある,オストメイト用設備がある,オストメイト用設備が温水対応している,大型ベッドを備えている,乳幼児用おむつ交換台等を備えている,乳幼児用椅子を備えている,非常用呼び出しボタンを設置している,月曜日,火曜日,水曜日,木曜日,金曜日,土曜日,日曜日,祝日,その他,写真データ（トイレの入り口）,写真データ（トイレ内）,写真データ（トイレ内（別角度））,備考,データの作成年月,データの変更年月,データの削除年月
10,110,1,東京地下鉄,4号線丸ノ内線,南阿佐ヶ谷,東京都,杉並区阿佐谷南1丁目15番7号,,バリアフリートイレ,B1F,139.6351,35.69958,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_110_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_110_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_110_01_3.jpg,,201901,202401,
10,111,1,東京地下鉄,5号線東西線,落合,東京都,新宿区上落合2丁目13番7号,,バリアフリートイレ,B1F,139.6869,35.71088,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_111_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_111_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_111_01_3.jpg,,201901,202401,
10,111,2,東京地下鉄,5号線東西線,落合,東京都,新宿区上落合2丁目13番7号,,バリアフリートイレ,B1F,139.6845,35.71029,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_111_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_111_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_111_02_3.jpg,,201901,202401,
10,112,1,東京地下鉄,4号線丸ノ内線,新大塚,東京都,文京区大塚4丁目51番5号,,多機能トイレ,B1F,139.7296,35.72611,JGD2011,共用,○,○,B.自動引き戸（センサー）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_112_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_112_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_112_01_3.jpg,,201901,,
10,113,1,東京地下鉄,3号線銀座線,末広町,東京都,千代田区外神田4丁目7番3号,,多機能トイレ,B1F,139.771773,35.703188,JGD2011,共用,×,×,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_113_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_113_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_113_01_3.jpg,,201901,,
10,114,1,東京地下鉄,3号線銀座線,上野広小路,東京都,台東区上野3丁目29番3号,,多機能トイレ,B1F,139.772888,35.707665,JGD2011,共用,×,×,C.手動引き戸,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_114_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_114_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_114_01_3.jpg,,201901,,
10,115,1,東京地下鉄,13号線副都心線,北参道,東京都,渋谷区千駄ヶ谷4丁目7番11号,,多機能トイレ,B1F,139.7057,35.67817,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_115_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_115_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_115_01_3.jpg,2つの多機能トイレが並設,201901,,
10,115,2,東京地下鉄,13号線副都心線,北参道,東京都,渋谷区千駄ヶ谷4丁目7番11号,,多機能トイレ,B1F,139.7058,35.67815,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_115_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_115_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_115_02_3.jpg,2つの多機能トイレが並設,201901,,
10,116,1,東京地下鉄,7号線南北線,本駒込,東京都,文京区向丘2丁目37番1号,,多機能トイレ,B1F,139.7536,35.72516,JGD2011,共用,○,○,C.手動引き戸,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_116_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_116_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_116_01_3.jpg,,201901,,
10,117,1,東京地下鉄,4号線丸ノ内線分岐線,中野新橋,東京都,中野区弥生町2丁目26番8号,,多機能トイレ,1F,139.6741,35.69245,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,○,×,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_117_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_117_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_117_01_3.jpg,,201901,,
10,118,1,東京地下鉄,4号線丸ノ内線分岐線,中野富士見町,東京都,中野区弥生町5丁目24番4号,,多機能トイレ,1F,139.667,35.69055,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_118_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_118_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_118_01_3.jpg,,201901,,
10,119,1,東京地下鉄,13号線副都心線,雑司が谷,東京都,豊島区雑司が谷2丁目6番1号,,多機能トイレ,B1F,139.7142,35.71939,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_01_3.jpg,,201901,,
10,119,2,東京地下鉄,13号線副都心線,雑司が谷,東京都,豊島区雑司が谷2丁目6番1号,,多機能トイレ,B1F,139.7141,35.71935,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_02_3.jpg,,201901,,
10,119,3,東京地下鉄,13号線副都心線,雑司が谷,東京都,豊島区雑司が谷2丁目6番1号,,多機能トイレ,B2F,139.7155,35.72099,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_03_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_03_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_03_3.jpg,,201901,,
10,119,4,東京地下鉄,13号線副都心線,雑司が谷,東京都,豊島区雑司が谷2丁目6番1号,,多機能トイレ,B2F,139.7155,35.721,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_04_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_04_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_119_04_3.jpg,,201901,,
10,120,1,東京地下鉄,3号線銀座線,稲荷町,東京都,台東区東上野3丁目33番11号,,多機能トイレ,B1F,139.78254,35.711286,JGD2011,共用,×,×,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_120_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_120_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_120_01_3.jpg,,201901,,
10,120,2,東京地下鉄,3号線銀座線,稲荷町,東京都,台東区東上野3丁目33番11号,,多機能トイレ,B1F,139.782574,35.711452,JGD2011,共用,×,×,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_120_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_120_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_120_02_3.jpg,,201901,,
10,121,1,東京地下鉄,8号線有楽町線,桜田門,東京都,千代田区霞が関2丁目1番1号,,多機能トイレ,B1F,139.7529,35.677595,JGD2011,共用,○,○,B.自動引き戸（センサー）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_121_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_121_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_121_01_3.jpg,,201901,,
10,121,2,東京地下鉄,8号線有楽町線,桜田門,東京都,千代田区霞が関2丁目1番1号,,多機能トイレ,B1F,139.75085,35.677317,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_121_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_121_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_121_02_3.jpg,,201901,,
10,122,1,東京地下鉄,7号線南北線,志茂,東京都,北区志茂2丁目1番18号,,多機能トイレ,B1F,139.7324,35.77822,JGD2011,共用,○,○,C.手動引き戸,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_122_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_122_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_122_01_3.jpg,,201901,,
10,123,1,東京地下鉄,7号線南北線,西ヶ原,東京都,北区西ケ原2丁目3番8号,,多機能トイレ,B1F,139.7424,35.74586,JGD2011,共用,○,○,C.手動引き戸,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_123_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_123_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_123_01_3.jpg,,201901,,
10,124,1,東京地下鉄,9号線千代田線,綾瀬,東京都,足立区綾瀬3丁目1番1号,,多機能トイレ,1F,139.82604,35.762245,JGD2011,共用,○,○,C.手動引き戸,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_124_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_124_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_124_01_3.jpg,点字ブロックはトイレの場所の説明が文章で書かれた触知板へ誘導,201901,,
10,124,2,東京地下鉄,9号線千代田線,綾瀬,東京都,足立区綾瀬3丁目1番1号,,多機能トイレ,1F,139.82358,35.762007,JGD2011,共用,×,×,B.自動引き戸（センサー）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_124_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_124_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_124_02_3.jpg,,201901,,
10,125,1,東京地下鉄,8号線有楽町線/13号線副都心線,小竹向原,東京都,練馬区小竹町2丁目16番15号,,多機能トイレ,B1F,139.6787,35.74379,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_125_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_125_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_125_01_3.jpg,,201901,,
10,125,2,東京地下鉄,8号線有楽町線/13号線副都心線,小竹向原,東京都,練馬区小竹町2丁目16番15号,,多機能トイレ,B1F,139.6804,35.74311,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_125_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_125_02_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_125_02_3.jpg,,201901,,
10,126,1,東京地下鉄,11号線半蔵門線,押上＜スカイツリー前＞,東京都,墨田区押上1丁目1番65号,,多機能トイレ,B2F,139.81324,35.709984,JGD2011,共用,○,○,B.自動引き戸（センサー）,○,○,○,○,○,×,×,○,×,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_126_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_126_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_126_01_3.jpg,,201901,,
10,127,1,東京地下鉄,7号線南北線,赤羽岩淵,東京都,北区赤羽1丁目52番8号,,多機能トイレ,B2F,139.7222,35.78344,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_127_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_127_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_127_01_3.jpg,,201901,,
10,128,1,東京地下鉄,7号線南北線,白金高輪,東京都,港区高輪1丁目3番20号先,,多機能トイレ,B1F,139.7344,35.64336,JGD2011,共用,○,○,C.手動引き戸,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_128_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_128_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_128_01_3.jpg,,201901,,
10,129,1,東京地下鉄,7号線南北線,白金台,東京都,港区白金台4丁目5番10号,,多機能トイレ,B2F,139.7268,35.63838,JGD2011,共用,○,○,C.手動引き戸,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_129_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_129_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_129_01_3.jpg,,201901,,
10,130,1,東京地下鉄,2号線日比谷線,広尾,東京都,港区南麻布5丁目1番25号,,多機能トイレ,B1F,139.722177,35.652612,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_130_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_130_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_130_01_3.jpg,,201911,201911,
10,131,1,東京地下鉄,3号線銀座線,渋谷駅,東京都,渋谷区渋谷２丁目21番1号,,多機能トイレ,2F,139.703003,35.659183,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,×,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_131_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_131_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_131_01_3.jpg,,202011,202011,
10,132,1,東京地下鉄,2号線日比谷線,虎ノ門ヒルズ駅,東京都,港区虎ノ門１丁目22番12号,,多機能トイレ,B1F,139.74792,35.667928,JGD2011,共用,○,○,A.自動引き戸（押しボタン）,○,○,○,○,○,○,×,○,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_132_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_132_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_132_01_3.jpg,,202011,202011,
10,133,1,東京地下鉄,5号線東西線,木場駅,東京都,東京都江東区木場5丁目5番1号,,バリアフリートイレ（多機能トイレ）,B2F,139.808179,35.669275,JGD2011,共用,○,○,C.手動引き戸,○,○,○,○,○,×,×,×,○,○,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,始発_終車,,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_133_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_133_01_2.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/10_133_01_3.jpg,,202211,202211,
