データセットID,データセットタイトル,データセット説明,タグ, タグ（読み）,ライセンス,組織,事業説明等のページ,データ所管部署,データセット作成日時,データセット最終更新日時,更新頻度,カテゴリ（分類）,データタイトル,データURL,データ説明,形式,サイズ,並び順,データ作成日時,データ最終更新日時
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年8月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/f63a5c17-2ca2-47b7-b15f-288b73373baf/download/131105_population_20180801.csv,,CSV,20KB,39,2021/08/13 21:38:00,2021/08/13 21:38:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年9月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/3a8412d3-9628-426c-a2b0-a7f07e5c1810/download/131105_population_20180901.csv,,CSV,20KB,40,2021/08/13 21:39:00,2021/08/13 21:39:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年10月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/8fefc92a-08fd-452c-82cc-3a2f247021fb/download/131105_population_20181001.csv,,CSV,20KB,41,2021/08/13 21:39:00,2021/08/13 21:39:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年11月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/d61ec39a-14e6-4a48-9e6b-2cb59232c966/download/131105_population_20181101.csv,,CSV,20KB,42,2021/08/13 21:40:00,2021/08/13 21:40:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年12月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/373badf3-ffb0-4d0d-a3ae-d581114d6ac4/download/131105_population_20181201.csv,,CSV,20KB,43,2021/08/13 21:40:00,2021/08/13 21:40:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年1月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/da129f1d-2078-4c96-b61a-c531b9f9cf12/download/131105_population_20190101.csv,,CSV,20KB,44,2021/08/13 21:40:00,2021/08/13 21:40:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年2月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/e438e158-3b43-427b-89d7-de2e2d8a5d7d/download/131105_population_20190201.csv,,CSV,20KB,45,2021/08/13 21:41:00,2021/08/13 21:41:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年3月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/3df05c69-f1fe-479d-8a59-ed656df6a625/download/131105_population_20190301.csv,,CSV,20KB,46,2021/08/13 21:41:00,2021/08/13 21:41:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年4月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/cda142dd-8c23-4efd-a11f-bac487b2d517/download/131105_population_20190401.csv,,CSV,20KB,47,2021/08/13 21:42:00,2021/08/13 21:42:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年5月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/a1dcdb51-e8dc-41cf-9b3b-eb8a887e52a6/download/131105_population_20190501.csv,,CSV,20KB,48,2021/08/13 21:42:00,2021/08/13 21:42:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年6月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/6313e41a-e675-404c-8095-d30e4d7d610a/download/131105_population_20190601.csv,,CSV,20KB,49,2021/08/13 21:42:00,2021/08/13 21:42:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年7月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/8341544e-d2e6-4c76-8754-bafbf471c3de/download/131105_population_20190701.csv,,CSV,20KB,50,2021/08/13 21:43:00,2021/08/13 21:43:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年8月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/f689e9e6-490a-4b95-b96f-feb733614baa/download/131105_population_20190801.csv,,CSV,20KB,51,2021/08/13 21:43:00,2021/08/13 21:43:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年9月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/3c04e1c7-558c-48b6-8009-29da20c08d87/download/131105_population_20190901.csv,,CSV,20KB,52,2021/08/13 21:43:00,2021/08/13 21:43:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年10月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/4210f038-e2c9-4fc8-9421-6ead52abbfa9/download/131105_population_20191001.csv,,CSV,20KB,53,2021/08/13 21:44:00,2021/08/13 21:44:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年11月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/bc38f0ce-278a-488b-a7b8-af0ea1aad0f8/download/131105_population_20191101.csv,,CSV,20KB,54,2021/08/13 21:44:00,2021/08/13 21:44:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2019年12月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/bb508a2f-e98f-4765-b9e0-652d9eff6115/download/131105_population_20191201.csv,,CSV,20KB,55,2021/08/13 21:44:00,2021/08/13 21:44:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2020年1月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/a6afad95-e7bb-455f-a705-6454e7c89f1c/download/131105_population_20200101.csv,,CSV,20KB,56,2021/08/13 21:45:00,2021/08/13 21:45:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2020年2月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/a9960955-daf7-4cf2-a199-e6a530e84b25/download/131105_population_20200201.csv,,CSV,20KB,57,2021/08/13 21:45:00,2021/08/13 21:45:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2020年3月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/6ba2078f-089b-43d7-8b68-2f7aa40b5a3e/download/131105_population_20200301.csv,,CSV,20KB,58,2021/08/13 21:46:00,2021/08/13 21:46:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2011年12月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/dc344342-aac6-4929-b0d4-188f359ec427/download/131105_population_20111201.csv,,CSV,19KB,0,2021/08/12 18:40:00,2021/08/12 18:40:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年1月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/f77fb028-47f2-4580-b02b-d6c276375400/download/131105_population_20120101.csv,,CSV,19KB,1,2021/08/12 18:40:00,2021/08/12 18:40:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年2月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/1fc0951c-f2d5-4668-8c1b-4bfc040d78a1/download/131105_population_20120201.csv,,CSV,19KB,2,2021/08/12 18:41:00,2021/08/12 18:42:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年3月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/3f21cd87-d6b7-49af-b055-ea5771a99a71/download/131105_population_20120301.csv,,CSV,19KB,3,2021/08/12 18:41:00,2021/08/12 18:42:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年4月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/62afe218-b2be-4dfd-92c5-053b41555961/download/131105_population_20120401.csv,,CSV,19KB,4,2021/08/12 18:43:00,2021/08/12 18:43:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年5月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/e48e89c3-9457-4365-aae8-508994e68410/download/131105_population_20120501.csv,,CSV,19KB,5,2021/08/12 18:43:00,2021/08/12 18:43:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年6月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/6cb4e45a-881a-40aa-a7d4-f75b8a1d2e61/download/131105_population_20120601.csv,,CSV,19KB,6,2021/08/12 18:44:00,2021/08/12 18:44:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年7月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/67f8623f-5fee-41d8-8de1-8cffbe4a6eee/download/131105_population_20120701.csv,,CSV,19KB,7,2021/08/12 18:44:00,2021/08/12 18:44:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年8月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/03c5fa6d-a1a0-4215-9a2e-1e5c226490eb/download/131105_population_20120801.csv,,CSV,19KB,8,2021/08/12 18:45:00,2021/08/12 18:45:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年9月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/afb8500e-8236-43a0-b0b3-3de41e7ac4bd/download/131105_population_20120901.csv,,CSV,19KB,9,2021/08/12 18:45:00,2021/08/12 18:45:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年10月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/b555c089-ad9c-4613-88c3-ec1dd5fe9804/download/131105_population_20121001.csv,,CSV,19KB,10,2021/08/12 18:45:00,2021/08/12 18:45:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年11月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/1cf00acf-84ed-4750-9ba8-857347400eeb/download/131105_population_20121101.csv,,CSV,19KB,11,2021/08/12 18:46:00,2021/08/12 18:46:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2012年12月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/8fed7a73-ab02-4157-ad70-3a0c06a43967/download/131105_population_20121201.csv,,CSV,19KB,12,2021/08/12 18:47:00,2021/08/12 18:47:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2013年1月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/08329068-3f78-4746-aa67-90ef47800032/download/131105_population_20130101.csv,,CSV,19KB,13,2021/08/12 18:48:00,2021/08/12 18:48:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2013年2月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/6ba8b7c4-e847-4856-9647-47d471f9f31b/download/131105_population_20130201.csv,,CSV,19KB,14,2021/08/12 18:49:00,2021/08/12 18:49:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2013年3月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/bb385415-635c-49ff-9c17-15d90ebdc435/download/131105_population_20130301.csv,,CSV,19KB,15,2021/08/12 18:49:00,2021/08/12 18:49:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2013年4月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/f98c4a88-0969-4fc0-8e1b-58f96fabe1d5/download/131105_population_20130401.csv,,CSV,19KB,16,2021/08/12 18:50:00,2021/08/12 18:50:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2013年5月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/49a5913b-367a-4559-ad50-2841858e8e6a/download/131105_population_20130501.csv,,CSV,19KB,17,2021/08/12 18:50:00,2021/08/12 18:50:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2013年6月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/cf12da11-e601-4027-9704-e28aedacbe4f/download/131105_population_20130601.csv,,CSV,19KB,18,2021/08/12 18:51:00,2021/08/12 18:51:00
t131105d0000000023,町丁別・年齢別・男女別人口および町丁別世帯数　2010年度～2014年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/13 13:46:59,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2013年7月,https://data.bodik.jp/dataset/f2ebb4a8-b6d8-46af-b3e5-99c7f0daadca/resource/47c35462-5b4e-48b0-9437-72abfa859280/download/131105_population_20130701.csv,,CSV,19KB,19,2021/08/12 18:51:00,2021/08/12 18:51:00
